interaction_id,type_ped,type_cyc,ids_ped,ids_cyc,start_frame,end_frame,start_time_s,end_time_s,duration_s,interaction_label,direction,approach,position,distance,dist_mean,dist_min,speed,speed_mean,in_hull,split,density_ped_evolution,mean_density_ped,std_density_ped,min_density_ped,max_density_ped,trend_density_ped,density_cyc_evolution,mean_density_cyc,std_density_cyc,min_density_cyc,max_density_cyc,trend_density_cyc,pet,pet_val,ttac,ttac_min,risk,risk_score,speed_var_ped,speed_var_cyc,spatial_var_ped,spatial_var_cyc,most_reactive_agent,recording
31,ped_cluster,cyc_noise,"[73, 74]",[94],494,497,247.0,248.5,1.5,OVERTAKING_GROUP,SAME_DIRECTION,,FRONT,CLOSE,3.410196560938597,2.452124369678022,MODERATE,8.457786798343843,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0,,,,,,D2_trajectory.csv
32,ped_noise,cyc_noise,[91],[99],496,498,248.0,249.0,1.0,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,LEFT,MODERATE_DISTANCE,3.9310689429414207,3.0469042228943586,VERY_FAST,22.679293964282692,,,,,,,,,,,,,,,None,,None,,LOW,2,DECELERATING,DECELERATING,LINEAR,LINEAR,cyc,D2_trajectory.csv
33,ped_cluster,cyc_noise,"[88, 89, 90]",[99],495,501,247.5,250.5,3.0,OVERTAKING_GROUP,SAME_DIRECTION,,FRONT,CRITICAL_PROXIMITY,2.9124392126986214,1.3700392239141195,MODERATE,10.97715583629071,False,False,DENSER,10.974086207036631,2.809867692006455,8.515875059210448,16.47313241088374,0.9228383188236028,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,MEDIUM,1,,,,,,D2_trajectory.csv
34,ped_cluster,cyc_noise,"[96, 95]",[99],499,501,249.5,250.5,1.0,BYPASSING_GROUP,OPPOSITE_DIRECTION,,BEHIND,CLOSE,3.4592015652389043,2.848501962426188,MODERATE,9.817495948641719,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0,,,,,,D2_trajectory.csv
35,ped_cluster,cyc_noise,"[86, 87]",[99],496,502,248.0,251.0,3.0,OVERTAKING_GROUP,SAME_DIRECTION,,LEFT,CLOSE,3.00519566966354,1.5298880375059432,MODERATE,10.80035259458228,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0,,,,,,D2_trajectory.csv
36,ped_noise,cyc_noise,[97],[99],500,502,250.0,251.0,1.0,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,2.4753543686318356,1.2848500878775304,VERY_FAST,20.984758129202447,,,,,,,,,,,,,,,LOW,10.5,None,,MEDIUM,3,DECELERATING,ACCELERATING,LINEAR,LINEAR,cyc,D2_trajectory.csv
37,ped_noise,cyc_noise,[85],[99],504,508,252.0,254.0,2.0,FOLLOWING,SAME_DIRECTION,FRONTAL_APPROACH,BEHIND,CLOSE,3.2244015072490924,2.402513711943086,MODERATE,6.675093652346495,,,,,,,,,,,,,,,LOW,7.0,None,,LOW,0,STABLE,DECELERATING,LINEAR,LINEAR,cyc,D2_trajectory.csv
38,ped_cluster,cyc_noise,"[86, 87, 88, 89, 90]",[104],520,523,260.0,261.5,1.5,BYPASSING_GROUP,OPPOSITE_DIRECTION,,FRONT,CLOSE,3.496825885473354,2.1693838413718005,MODERATE,6.983834899882329,False,False,STABLE,2.3799152500292466,0.008210218055797644,2.370339728685011,2.3905624349121415,0.005450011082352102,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0,,,,,,D2_trajectory.csv
39,ped_noise,cyc_noise,[102],[104],521,526,260.5,263.0,2.5,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CLOSE,3.6729900768703208,2.7597142930322542,MODERATE,9.56090866179939,,,,,,,,,,,,,,,LOW,5.5,None,,LOW,0,STABLE,UNKNOWN,LINEAR,LINEAR,cyc,D2_trajectory.csv
40,ped_cluster,cyc_noise,"[100, 101]",[104],523,528,261.5,264.0,2.5,OVERTAKING_GROUP,SAME_DIRECTION,,BEHIND,CLOSE,2.9381595010015107,1.7643458919794772,MODERATE,11.038078349454445,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0,,,,,,D2_trajectory.csv
41,ped_noise,cyc_noise,[98],[104],526,528,263.0,264.0,1.0,AVOIDANCE,OPPOSITE_DIRECTION,FRONTAL_APPROACH,RIGHT,CLOSE,2.871607272050071,1.9150582433082202,VERY_FAST,21.43878565878295,,,,,,,,,,,,,,,LOW,5.5,None,,MEDIUM,3,STABLE,DECELERATING,LINEAR,LINEAR,cyc,D2_trajectory.csv
42,ped_noise,cyc_noise,[98],[107],533,536,266.5,268.0,1.5,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CLOSE,3.0157104375954233,1.5476991808359846,VERY_FAST,18.797536394550875,,,,,,,,,,,,,,,LOW,7.5,None,,MEDIUM,3,STABLE,UNKNOWN,LINEAR,LINEAR,cyc,D2_trajectory.csv
43,ped_noise,cyc_noise,[103],[104],536,539,268.0,269.5,1.5,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CLOSE,3.6415260007204315,2.518068417374105,VERY_FAST,18.51037117589963,,,,,,,,,,,,,,,LOW,26.5,None,,MEDIUM,3,DECELERATING,DECELERATING,LINEAR,LINEAR,cyc,D2_trajectory.csv
44,ped_noise,cyc_noise,[102],[107],536,540,268.0,270.0,2.0,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CLOSE,3.255980469201833,2.554288607247051,MODERATE,9.999625101770306,,,,,,,,,,,,,,,LOW,7.0,LOW,16.25692303549493,LOW,0,ACCELERATING,DECELERATING,LINEAR,LINEAR,cyc,D2_trajectory.csv
45,ped_cluster,cyc_noise,"[105, 106]",[104],540,542,270.0,271.0,1.0,BYPASSING_GROUP,OPPOSITE_DIRECTION,,BEHIND,MODERATE_DISTANCE,4.354392828522296,4.0676381167075295,MODERATE,8.211952500183912,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0,,,,,,D2_trajectory.csv
46,ped_cluster,cyc_noise,"[100, 101, 102]",[107],537,543,268.5,271.5,3.0,OVERTAKING_GROUP,SAME_DIRECTION,,BEHIND,CRITICAL_PROXIMITY,2.8016027382076536,1.3944649242291738,MODERATE,9.808067453559056,False,False,DENSER,10.605652573349076,2.3950295520155906,7.475081644800998,15.829552177503402,1.2222726961445034,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,MEDIUM,1,,,,,,D2_trajectory.csv
47,ped_noise,cyc_noise,[103],[107],544,547,272.0,273.5,1.5,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CLOSE,3.2758205326993,2.202756692173613,VERY_FAST,19.767433322042876,,,,,,,,,,,,,,,LOW,11.0,None,,MEDIUM,3,DECELERATING,DECELERATING,LINEAR,LINEAR,cyc,D2_trajectory.csv
48,ped_cluster,cyc_noise,"[105, 106]",[107],548,551,274.0,275.5,1.5,BYPASSING_GROUP,OPPOSITE_DIRECTION,,BEHIND,MODERATE_DISTANCE,3.9324359966904803,3.0069500952858492,MODERATE,8.271086690513654,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0,,,,,,D2_trajectory.csv
49,ped_cluster,cyc_noise,"[100, 101, 102]",[109],559,561,279.5,280.5,1.0,BYPASSING_GROUP,OPPOSITE_DIRECTION,,BEHIND,MODERATE_DISTANCE,4.256091036477439,3.759469483278223,MODERATE,8.71235696387943,False,False,DISPERSED,15.956740140562959,12.90520582389125,4.979484492954968,34.072378690219246,-29.092894197264275,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0,,,,,,D2_trajectory.csv
50,ped_noise,cyc_noise,[103],[109],566,572,283.0,286.0,3.0,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,MODERATE_DISTANCE,3.795477678777736,3.2951717638139075,MODERATE,7.756748537750842,,,,,,,,,,,,,,,None,,None,,LOW,0,DECELERATING,ACCELERATING,LINEAR,LINEAR,cyc,D2_trajectory.csv
51,ped_noise,cyc_noise,[103],[111],566,572,283.0,286.0,3.0,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,2.631087180006838,0.676445833059454,MODERATE,10.346630678517526,,,,,,,,,,,,,,,LOW,8.5,None,,LOW,1,DECELERATING,STABLE,LINEAR,LINEAR,cyc,D2_trajectory.csv
52,ped_cluster,cyc_noise,"[105, 106]",[111],576,582,288.0,291.0,3.0,BYPASSING_GROUP,OPPOSITE_DIRECTION,,BEHIND,CLOSE,3.2083561325037,2.3841453535324275,VERY_SLOW,0.44519325762226986,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0,,,,,,D2_trajectory.csv
53,ped_noise,cyc_noise,[112],[111],594,599,297.0,299.5,2.5,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CLOSE,3.028614007771386,1.7900888947992377,MODERATE,11.867669947697053,,,,,,,,,,,,,,,LOW,21.5,None,,LOW,0,STABLE,DECELERATING,LINEAR,LINEAR,cyc,D2_trajectory.csv
54,ped_noise,cyc_noise,[117],[111],614,619,307.0,309.5,2.5,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,RIGHT,CLOSE,3.744231023084202,2.9422134014038006,MODERATE,10.646792778332328,,,,,,,,,,,,,,,LOW,60.0,None,,LOW,0,UNKNOWN,ACCELERATING,LINEAR,LINEAR,cyc,D2_trajectory.csv
55,ped_noise,cyc_noise,[110],[111],557,626,278.5,313.0,34.5,OVERTAKING,SAME_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CRITICAL_PROXIMITY,1.66130603461709,1.22561740913759,MODERATE,1.5295934247483836,,,,,,,,,,,,,,,CRITICAL,0.5,LOW,7.572574314988496,MEDIUM,4,STABLE,UNKNOWN,LINEAR,MODERATE_DEVIATION,cyc,D2_trajectory.csv
56,ped_noise,cyc_noise,[120],[121],700,702,350.0,351.0,1.0,OVERTAKING,SAME_DIRECTION,LATERAL_APPROACH,RIGHT,MODERATE_DISTANCE,3.8990711581180064,3.410879137087834,MODERATE,7.59844548492605,,,,,,,,,,,,,,,LOW,9.0,None,,LOW,0,UNKNOWN,UNKNOWN,LINEAR,LINEAR,cyc,D2_trajectory.csv
57,ped_cluster,cyc_noise,"[122, 123, 124, 125]",[121],716,718,358.0,359.0,1.0,BYPASSING_GROUP,OPPOSITE_DIRECTION,,BEHIND,CLOSE,3.7570418586838756,2.94287014637878,MODERATE,10.830026789940229,False,False,DENSER,31.911235876906147,18.46443830706999,18.57944657770749,58.021943936634145,38.889626820257334,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0,,,,,,D2_trajectory.csv
58,ped_noise,cyc_noise,[127],[132],832,833,416.0,416.5,0.5,AVOIDANCE,OPPOSITE_DIRECTION,FRONTAL_APPROACH,RIGHT,CLOSE,2.8667908676159803,2.3417100686234855,VERY_FAST,26.941287808653293,,,,,,,,,,,,,,,LOW,20.0,None,,MEDIUM,3,DECELERATING,UNKNOWN,LINEAR,LINEAR,both,D2_trajectory.csv
59,ped_cluster,cyc_noise,"[134, 135, 136]",[133],834,835,417.0,417.5,0.5,OVERTAKING_GROUP,SAME_DIRECTION,,LEFT,MODERATE_DISTANCE,4.027320222359735,3.348782695071441,FAST,13.250511676000098,False,False,DENSER,13.688851229635057,1.4066290988834265,12.28222213075163,15.095480328518484,5.626516395533706,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,MEDIUM,1,,,,,,D2_trajectory.csv
60,ped_cluster,cyc_noise,"[129, 130]",[132],841,842,420.5,421.0,0.5,BYPASSING_GROUP,OPPOSITE_DIRECTION,,BEHIND,MODERATE_DISTANCE,4.054058394290731,3.9756102944297353,MODERATE,11.547922342899154,False,False,STABLE,0.0,0.0,0.0,0.0,0.0,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,LOW,0,,,,,,D2_trajectory.csv
61,ped_noise,cyc_noise,[131],[132],842,843,421.0,421.5,0.5,AVOIDANCE,OPPOSITE_DIRECTION,FRONTAL_APPROACH,RIGHT,MODERATE_DISTANCE,4.556774185721547,4.3757411951305425,VERY_FAST,23.92670386382768,,,,,,,,,,,,,,,None,,None,,LOW,2,ACCELERATING,ACCELERATING,LINEAR,LINEAR,both,D2_trajectory.csv
62,ped_cluster,cyc_noise,"[134, 135, 136]",[132],844,846,422.0,423.0,1.0,BYPASSING_GROUP,OPPOSITE_DIRECTION,,BEHIND,CLOSE,3.2242806492014577,1.786011900122156,FAST,14.917522067561793,False,False,DISPERSED,29.396162162504982,17.307490544537334,9.510618282506808,51.69804822413003,-24.718228243251914,STABLE,0.0,0.0,0.0,0.0,0.0,,,,,HIGH,2,,,,,,D2_trajectory.csv
63,ped_noise,cyc_noise,[137],[133],848,850,424.0,425.0,1.0,AVOIDANCE,OPPOSITE_DIRECTION,APPROACH_AND_ESCAPE,LEFT,CLOSE,3.7868593073804573,2.8024368514449125,VERY_FAST,23.725022215319573,,,,,,,,,,,,,,,LOW,10.5,None,,MEDIUM,3,ACCELERATING,DECELERATING,LINEAR,LINEAR,cyc,D2_trajectory.csv
